platform,author,title,content,rating,version,vote_sum,vote_count,updated,review_id,country,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,lang,review_text,clean_text,tokens,tokens_str
googleplay,Yun Oh,,잘 사용하고있어요 감사합니다,5,,0.0,0.0,NaT,0.0,kr,ae7aa7eb-69c7-45d6-bc86-f8b9237ce9b6,https://play-lh.googleusercontent.com/a-/ALV-UjWnMFQnspp7gttentVU7QE9CusLv8wyLSzQvKp6IK7OWdB4VPNJ,1.0,0.2.0,2023-01-21,,,0.2.0,ko,잘 사용하고있어요 감사합니다,잘 사용하고있어요 감사합니다,"['사용하고있어요', '감사합니다']",사용하고있어요 감사합니다
googleplay,ᄉᄋᄋ,,싱크 3분이상부터 안맞아요,5,,0.0,0.0,NaT,0.0,kr,2930d835-ef24-4488-b980-64033a6b8c35,https://play-lh.googleusercontent.com/a-/ALV-UjXcSHl4mPbUmk3w5LU6sU2CBiS_q1f8X5HSvqIDNBPghUC1wYU,1.0,0.2.0,2023-01-13,,,0.2.0,ko,싱크 3분이상부터 안맞아요,싱크 3분이상부터 안맞아요,"['싱크', '분이상부터', '안맞아요']",싱크 분이상부터 안맞아요
googleplay,앵동TV,,너무 좋아요 good!!good!!good!!,5,,0.0,0.0,NaT,0.0,kr,0a46de02-ab8a-47c5-b1e3-8b8d8bfba7d0,https://play-lh.googleusercontent.com/a-/ALV-UjU4zmkSyH7bFX6HHtdTW8F91xNqRURxnMX4IYl-exXJYVpCJOE6,0.0,0.2.0,2022-12-24,,,0.2.0,ko,너무 좋아요 good!!good!!good!!,너무 좋아요 good good good,['좋아요'],좋아요
googleplay,쿼카익,,단점과장점을 알려드릴께요 단점은 동영상이 자막때문에 2~3초 길어짐 장점은 자막때문에 말을할 필요가 없다. 이점만 고쳐주면 별5점,5,,0.0,0.0,NaT,0.0,kr,96fb4538-0bc1-413d-8105-4516abb49772,https://play-lh.googleusercontent.com/a-/ALV-UjVVMJRdj5as_BzdfjMFlBtwsiC74Mfy5TApm1CNTgO9XJzgO1OS,4.0,0.2.0,2022-12-12,"안녕하세요? 브루 팀입니다! 좋은 말씀 남겨 주셔서 정말 감사합니다. 말씀해주신 내용에 대해서 조금 더 여쭤보고 싶은데요, 괜찮으시다면 vrew-android@voyagerx.com으로 메일 한 통 보내주시겠어요? 이외에 문의사항이 있으시면 또 말씀 남겨주세요. 감사합니다!",2022-12-12 11:28:30,0.2.0,ko,단점과장점을 알려드릴께요 단점은 동영상이 자막때문에 2~3초 길어짐 장점은 자막때문에 말을할 필요가 없다. 이점만 고쳐주면 별5점,단점과장점을 알려드릴께요 단점은 동영상이 자막때문에 2 3초 길어짐 장점은 자막때문에 말을할 필요가 없다 이점만 고쳐주면 별5점,"['단점과장점을', '알려드릴께요', '단점은', '동영상이', '자막때문에', '길어짐', '장점은', '자막때문에', '말을할', '필요가', '이점만', '고쳐주면']",단점과장점을 알려드릴께요 단점은 동영상이 자막때문에 길어짐 장점은 자막때문에 말을할 필요가 이점만 고쳐주면
googleplay,장진영,,자막 자동 인식. 변환. 편집도 쉽고. 이건 무조건 써보세요. 써보면 바로 이해되요. 그리고 광고는 언제 나오죠? 동영상 하나 자막 만들고 저장하는동안 못봤어요. 너무 깔끔해서 좋아요. 저장하는동안 광고 한두개 나오는건 이해할수있었는데 말이죠. 너무좋아요!! 제발 유료전환 되더라도 제가 결제할 수 있는 수준으로 부탁드려요~ 감사합니다.,5,,0.0,0.0,NaT,0.0,kr,19702d1f-4541-41a2-bb16-2522341ac73e,https://play-lh.googleusercontent.com/a/ACg8ocJQ1XFe6EC1B16pRA2AKPvrQElJ6g3Tx0eQ2-1oZm8JaRxeRw=mo,75.0,0.2.0,2022-11-29,,,0.2.0,ko,자막 자동 인식. 변환. 편집도 쉽고. 이건 무조건 써보세요. 써보면 바로 이해되요. 그리고 광고는 언제 나오죠? 동영상 하나 자막 만들고 저장하는동안 못봤어요. 너무 깔끔해서 좋아요. 저장하는동안 광고 한두개 나오는건 이해할수있었는데 말이죠. 너무좋아요!! 제발 유료전환 되더라도 제가 결제할 수 있는 수준으로 부탁드려요~ 감사합니다.,자막 자동 인식 변환 편집도 쉽고 이건 무조건 써보세요 써보면 바로 이해되요 그리고 광고는 언제 나오죠 동영상 하나 자막 만들고 저장하는동안 못봤어요 너무 깔끔해서 좋아요 저장하는동안 광고 한두개 나오는건 이해할수있었는데 말이죠 너무좋아요 제발 유료전환 되더라도 제가 결제할 수 있는 수준으로 부탁드려요 감사합니다,"['자막', '자동', '인식', '변환', '편집도', '쉽고', '이건', '무조건', '써보세요', '써보면', '이해되요', '광고는', '언제', '나오죠', '동영상', '하나', '자막', '만들고', '저장하는동안', '못봤어요', '깔끔해서', '좋아요', '저장하는동안', '광고', '한두개', '나오는건', '이해할수있었는데', '말이죠', '너무좋아요', '유료전환', '되더라도', '결제할', '있는', '수준으로', '부탁드려요', '감사합니다']",자막 자동 인식 변환 편집도 쉽고 이건 무조건 써보세요 써보면 이해되요 광고는 언제 나오죠 동영상 하나 자막 만들고 저장하는동안 못봤어요 깔끔해서 좋아요 저장하는동안 광고 한두개 나오는건 이해할수있었는데 말이죠 너무좋아요 유료전환 되더라도 결제할 있는 수준으로 부탁드려요 감사합니다
googleplay,newjeoung,,와.. Vrew 이 프로그램이 어플로 나오다니.. 바로 절하며 별 5개주고 시작..,5,,0.0,0.0,NaT,0.0,kr,69508eee-c282-403c-84ce-d8d1ef6e8ab0,https://play-lh.googleusercontent.com/a-/ALV-UjXr-nb_dcMriGH2xFTKdk-4fjWI6Vq_RojPTa-RcYtcIp3_aNIl,0.0,0.2.0,2022-11-24,,,0.2.0,ko,와.. Vrew 이 프로그램이 어플로 나오다니.. 바로 절하며 별 5개주고 시작..,와 Vrew 이 프로그램이 어플로 나오다니 바로 절하며 별 5개주고 시작,"['프로그램이', '어플로', '나오다니', '절하며', '개주고', '시작']",프로그램이 어플로 나오다니 절하며 개주고 시작
googleplay,이광호,,아주 맘에 듭니다. 최고최고,5,,0.0,0.0,NaT,0.0,kr,78dbb883-3c1e-4ee5-91c9-e144afc6fc7e,https://play-lh.googleusercontent.com/a/ACg8ocIUClGV6SWJe2Mlck4ljRTZIjkXNtAxz9jDzWs9UTcSyuY72Q=mo,2.0,0.2.0,2022-11-23,,,0.2.0,ko,아주 맘에 듭니다. 최고최고,아주 맘에 듭니다 최고최고,"['맘에', '듭니다', '최고최고']",맘에 듭니다 최고최고
googleplay,한정혜,,스타일 기능은 언제쯤 적용되나요? 안드로이드에도 생겨서 좋긴한데 영상도 디자인이 중요한데 자막 스타일 변경이 안되니 아쉽네요~,4,,0.0,0.0,NaT,0.0,kr,ffeb93f3-5700-4074-aaf0-3e3de5cede03,https://play-lh.googleusercontent.com/a-/ALV-UjU_XjtyPb-8_n5a2fvSkwqCiD-ONq9RUSOcKrILG74aXLtEB8y2qw,2.0,0.2.0,2022-11-16,"안녕하세요? 브루 팀입니다. 안드로이드에서 자막 스타일을 설정할 때는, 자막줄을 누른 뒤 자막 수정 화면에서 [스타일]을 눌러주셔야 합니다. 찾기 어려우시거나 더 설명이 필요하시다면 자세한 설명을 위해 vrew-android@voyagerx.com 으로 메일 한 통 부탁드릴게요 (o^^o) 감사합니다!",2022-11-21 14:03:28,0.2.0,ko,스타일 기능은 언제쯤 적용되나요? 안드로이드에도 생겨서 좋긴한데 영상도 디자인이 중요한데 자막 스타일 변경이 안되니 아쉽네요~,스타일 기능은 언제쯤 적용되나요 안드로이드에도 생겨서 좋긴한데 영상도 디자인이 중요한데 자막 스타일 변경이 안되니 아쉽네요,"['스타일', '기능은', '언제쯤', '적용되나요', '안드로이드에도', '생겨서', '좋긴한데', '영상도', '디자인이', '중요한데', '자막', '스타일', '변경이', '안되니', '아쉽네요']",스타일 기능은 언제쯤 적용되나요 안드로이드에도 생겨서 좋긴한데 영상도 디자인이 중요한데 자막 스타일 변경이 안되니 아쉽네요
googleplay,이종완,,pc버전은 자동 번역도되는데 앱은아직인가요? 하지만사용하기는 편해요,3,,0.0,0.0,NaT,0.0,kr,69553af9-44ba-4749-b991-b5c1c3155953,https://play-lh.googleusercontent.com/a/ACg8ocKu2PyL1v1DmPytf1vjyBR8DxMu8AFhzafB12kdVQujS7r6JA=mo,1.0,,2022-11-10,,,,ko,pc버전은 자동 번역도되는데 앱은아직인가요? 하지만사용하기는 편해요,pc버전은 자동 번역도되는데 앱은아직인가요 하지만사용하기는 편해요,"['버전은', '자동', '번역도되는데', '앱은아직인가요', '하지만사용하기는', '편해요']",버전은 자동 번역도되는데 앱은아직인가요 하지만사용하기는 편해요
googleplay,朴仁淑,,너무 좋아요 편집 초보인데 요즘 즐겨사용하고 있어요.,5,,0.0,0.0,NaT,0.0,kr,5d8b4078-4bfb-4d71-8e5c-5fc10a516dac,https://play-lh.googleusercontent.com/a/ACg8ocJ1xSufgu1phUGzIsn9C4ytCFfRHNju4Ee0eOWUbWOKKFgHjQ=mo,1.0,0.2.0,2022-10-22,,,0.2.0,ko,너무 좋아요 편집 초보인데 요즘 즐겨사용하고 있어요.,너무 좋아요 편집 초보인데 요즘 즐겨사용하고 있어요,"['좋아요', '편집', '초보인데', '요즘', '즐겨사용하고', '있어요']",좋아요 편집 초보인데 요즘 즐겨사용하고 있어요
googleplay,꿈돌이,,아주 잘 사용하고 있습니다.,5,,0.0,0.0,NaT,0.0,kr,9fc6355b-8c07-4102-ac97-8f3802649d26,https://play-lh.googleusercontent.com/a-/ALV-UjVHHFI3TX1RqVmqLdYJr2JY08XqzEIUcEZ4tRhuaVPcyCicv-9B,1.0,0.2.0,2022-10-07,,,0.2.0,ko,아주 잘 사용하고 있습니다.,아주 잘 사용하고 있습니다,"['사용하고', '있습니다']",사용하고 있습니다
googleplay,박정전,,동영상 편집기의 처음보는 놀라운 기능...아주 좋습니다.,5,,0.0,0.0,NaT,0.0,kr,740b6c85-4487-449a-9590-e5ef461d5b4c,https://play-lh.googleusercontent.com/a-/ALV-UjXifZQfrCtamxeOfL5tGLYMqVyG-ibsYWbJssDRYeChShodgrMc,0.0,0.2.0,2022-09-29,,,0.2.0,ko,동영상 편집기의 처음보는 놀라운 기능...아주 좋습니다.,동영상 편집기의 처음보는 놀라운 기능 아주 좋습니다,"['동영상', '편집기의', '처음보는', '놀라운', '기능', '좋습니다']",동영상 편집기의 처음보는 놀라운 기능 좋습니다
googleplay,ykpaws story,,최고에요. 드뎌 안드로이드용으로도 나왓네요 너무 감사합니다,5,,0.0,0.0,NaT,0.0,kr,d16c951c-efe2-497f-9169-cad54face85c,https://play-lh.googleusercontent.com/a-/ALV-UjXaSZouqL0ONO5KNJXdY2tQE_sJUdccHdHgDbmRrermbS85yPum,1.0,0.2.0,2022-09-29,,,0.2.0,ko,최고에요. 드뎌 안드로이드용으로도 나왓네요 너무 감사합니다,최고에요 드뎌 안드로이드용으로도 나왓네요 너무 감사합니다,"['최고에요', '드뎌', '안드로이드용으로도', '나왓네요', '감사합니다']",최고에요 드뎌 안드로이드용으로도 나왓네요 감사합니다
googleplay,이경화,,재미없어👋,1,,0.0,0.0,NaT,0.0,kr,14b8ddf0-0af8-4c58-b893-d482b048fbb1,https://play-lh.googleusercontent.com/a/ACg8ocJto_GT7W3A1v9eF5Axlmbp9VNvqAaHW4qGNHwXokWLVYmjbg=mo,3.0,0.2.0,2022-09-26,,,0.2.0,ko,재미없어👋,재미없어,['재미없어'],재미없어
googleplay,Young Je Kang,,자막생성 영상속 음성추출 자막생성이 아주 엉망진창 입니다. 단 한줄도 읽을 수가 없네요,1,,0.0,0.0,NaT,0.0,kr,ade90206-7f8c-4168-9ae4-7ad24db9092b,https://play-lh.googleusercontent.com/a-/ALV-UjWhCoUopssX_r68-FSCIBpNHFtG5lrjQwUVRk2UI9jeHsZMftc,14.0,,2022-09-26,,,,ko,자막생성 영상속 음성추출 자막생성이 아주 엉망진창 입니다. 단 한줄도 읽을 수가 없네요,자막생성 영상속 음성추출 자막생성이 아주 엉망진창 입니다 단 한줄도 읽을 수가 없네요,"['자막생성', '영상속', '음성추출', '자막생성이', '엉망진창', '입니다', '한줄도', '읽을', '수가', '없네요']",자막생성 영상속 음성추출 자막생성이 엉망진창 입니다 한줄도 읽을 수가 없네요
googleplay,늘 푸른소나무,,신속,5,,0.0,0.0,NaT,0.0,kr,5d1ceadf-3673-414c-8b9f-d404fb12b32e,https://play-lh.googleusercontent.com/a-/ALV-UjVRMrXsuCnw5R0iDn7Hz4jJsIC2ZWIjl-jEK1gp9S8MKs60mW3XYw,1.0,0.2.0,2022-09-19,,,0.2.0,ko,신속,신속,['신속'],신속
googleplay,이성수,,이게어찌무료야 최고,5,,0.0,0.0,NaT,0.0,kr,03c8c8f1-d08b-4f07-ab84-0895faaeab49,https://play-lh.googleusercontent.com/a-/ALV-UjUQ7dcIWXyoMQPaieadzxo3LMDtbDjYvD-LVriGqN3_jD1GKARw,1.0,0.2.0,2022-09-18,,,0.2.0,ko,이게어찌무료야 최고,이게어찌무료야 최고,"['이게어찌무료야', '최고']",이게어찌무료야 최고
googleplay,so yeon Kim,,자막 넣기 너무 편한데....대부분의 영상의 소리가 안나오거나 음성이 늘어지게 나옵니다.,2,,0.0,0.0,NaT,0.0,kr,d7cbc2d9-817e-49ce-af58-1582641238a3,https://play-lh.googleusercontent.com/a/ACg8ocLE5t1wrIRhOEez-7EbT1lHmQCD6kZfHdzEpH27bLZDNPJsAQ=mo,10.0,0.2.0,2022-08-16,,,0.2.0,ko,자막 넣기 너무 편한데....대부분의 영상의 소리가 안나오거나 음성이 늘어지게 나옵니다.,자막 넣기 너무 편한데 대부분의 영상의 소리가 안나오거나 음성이 늘어지게 나옵니다,"['자막', '넣기', '편한데', '대부분의', '영상의', '소리가', '안나오거나', '음성이', '늘어지게', '나옵니다']",자막 넣기 편한데 대부분의 영상의 소리가 안나오거나 음성이 늘어지게 나옵니다
googleplay,강두호,,자막을 생각보다 쉽게 달 수 있어요 하지만 자막의색을 변경 하지 못해서 좀 아쉽네요,5,,0.0,0.0,NaT,0.0,kr,49720c56-45d0-42be-ad0b-a72076bfb04c,https://play-lh.googleusercontent.com/a-/ALV-UjVXf5B72MEyM_oolTBJmAXIc6WRbaatjtZTesa8umTsnoFk4WII,4.0,0.2.0,2022-08-10,,,0.2.0,ko,자막을 생각보다 쉽게 달 수 있어요 하지만 자막의색을 변경 하지 못해서 좀 아쉽네요,자막을 생각보다 쉽게 달 수 있어요 하지만 자막의색을 변경 하지 못해서 좀 아쉽네요,"['자막을', '생각보다', '쉽게', '있어요', '하지만', '자막의색을', '변경', '하지', '못해서', '아쉽네요']",자막을 생각보다 쉽게 있어요 하지만 자막의색을 변경 하지 못해서 아쉽네요
googleplay,Amanda Kim,,"우와 너무 감격스러운 마음에 구글플레이에 처음으로 후기 써봅니다! 브루 모바일 버전 올려주셔서 너무 감사합니다 ㅠㅠㅠ 한가지 궁금한 점이 있습니다! 저는 갤럭시탭으로 이용하고 있는데요, 화면이 세로로밖에 안나와요 혹시 가로로 전환되는 건 언제쯤 가능할까요? 꼭 부탁드릴게요!",5,,0.0,0.0,NaT,0.0,kr,e60e9a25-1f78-426f-a7a0-e1f341b24c07,https://play-lh.googleusercontent.com/a/ACg8ocI3OqxviFAgDKt1K9Yao6OriLA76oRrBnHuEWYn0nuWZ8pAqio=mo,44.0,0.2.0,2022-08-10,,,0.2.0,ko,"우와 너무 감격스러운 마음에 구글플레이에 처음으로 후기 써봅니다! 브루 모바일 버전 올려주셔서 너무 감사합니다 ㅠㅠㅠ 한가지 궁금한 점이 있습니다! 저는 갤럭시탭으로 이용하고 있는데요, 화면이 세로로밖에 안나와요 혹시 가로로 전환되는 건 언제쯤 가능할까요? 꼭 부탁드릴게요!",우와 너무 감격스러운 마음에 구글플레이에 처음으로 후기 써봅니다 브루 모바일 버전 올려주셔서 너무 감사합니다 한가지 궁금한 점이 있습니다 저는 갤럭시탭으로 이용하고 있는데요 화면이 세로로밖에 안나와요 혹시 가로로 전환되는 건 언제쯤 가능할까요 꼭 부탁드릴게요,"['감격스러운', '마음에', '구글플레이에', '처음으로', '후기', '써봅니다', '브루', '모바일', '버전', '올려주셔서', '감사합니다', '한가지', '궁금한', '점이', '있습니다', '갤럭시탭으로', '이용하고', '있는데요', '화면이', '세로로밖에', '안나와요', '혹시', '가로로', '전환되는', '언제쯤', '가능할까요', '부탁드릴게요']",감격스러운 마음에 구글플레이에 처음으로 후기 써봅니다 브루 모바일 버전 올려주셔서 감사합니다 한가지 궁금한 점이 있습니다 갤럭시탭으로 이용하고 있는데요 화면이 세로로밖에 안나와요 혹시 가로로 전환되는 언제쯤 가능할까요 부탁드릴게요
googleplay,ChunMyeong Lim,,"편리하고 좋아요. 다만, 폰트나 자막글자디자인이 많았으면 합니다.",5,,0.0,0.0,NaT,0.0,kr,0f135dff-572b-4a1e-b884-5104a3b6136f,https://play-lh.googleusercontent.com/a-/ALV-UjWBEuWdoR2NAToizsg14xv_mg_mxNZCI833WuBm4T7foHSgYeu4uw,6.0,0.1.0,2022-07-19,,,0.1.0,ko,"편리하고 좋아요. 다만, 폰트나 자막글자디자인이 많았으면 합니다.",편리하고 좋아요 다만 폰트나 자막글자디자인이 많았으면 합니다,"['편리하고', '좋아요', '다만', '폰트나', '자막글자디자인이', '많았으면']",편리하고 좋아요 다만 폰트나 자막글자디자인이 많았으면
googleplay,Jwicjen Pfn,,혁명...,5,,0.0,0.0,NaT,0.0,kr,c771f318-fe50-4a20-bcea-d6818e3bec98,https://play-lh.googleusercontent.com/a/ACg8ocKzzmgGtF12qMy-wiFOWAUnGp6G2jhgtKacTP5uSTK1ED6LNdA=mo,0.0,,2022-07-08,,,,ko,혁명...,혁명,['혁명'],혁명
googleplay,박귀염이,,😭😭😭😭😭,1,,0.0,0.0,NaT,0.0,kr,726ff73e-0fbc-465d-8a40-610d206f77e0,https://play-lh.googleusercontent.com/a-/ALV-UjX695EtjOXFManuenRgMdR6I-t8UttPwqdS1-mQXcydMPyR60hX,1.0,,2022-07-07,,,,ko,😭😭😭😭😭,,[],
googleplay,박길영-너목보 농부발라더,,내가 본 어플 중 최고,5,,0.0,0.0,NaT,0.0,kr,9baee8c0-1204-4785-8643-86f02cb4dd2b,https://play-lh.googleusercontent.com/a-/ALV-UjUnbSSOWVlyRq171tmaoQhIlLC72Mry97tX28IolRda2xQaK0g,1.0,0.0.4,2022-06-17,,,0.0.4,ko,내가 본 어플 중 최고,내가 본 어플 중 최고,"['어플', '최고']",어플 최고
googleplay,권은선,,자막넣기가 쉽네요,5,,0.0,0.0,NaT,0.0,kr,06ee5237-8bcd-4420-b951-086a61cb028d,https://play-lh.googleusercontent.com/a/ACg8ocICP3QEn_9n3ODOME3bYRVBVVRwkxEA7HeSPClAAAbog-jhHw=mo,3.0,0.0.4,2022-06-16,,,0.0.4,ko,자막넣기가 쉽네요,자막넣기가 쉽네요,"['자막넣기가', '쉽네요']",자막넣기가 쉽네요
googleplay,권효준,,와 안녕하세요 전 김준우 인데요 아니 앱이 너무 오래 걸려요 이거 깔지 마세요 그리고 너무 늦게 떠요 10점 만점에 백 점도 안 돼요,2,,0.0,0.0,NaT,0.0,kr,a36a5d39-cdf4-4130-a41f-964b19dfd91e,https://play-lh.googleusercontent.com/a/ACg8ocInsfE-kj1IFNHMp5HurGAQP5_En8FCIMurnCras_1kffDK=mo,2.0,0.0.4,2022-06-14,,,0.0.4,ko,와 안녕하세요 전 김준우 인데요 아니 앱이 너무 오래 걸려요 이거 깔지 마세요 그리고 너무 늦게 떠요 10점 만점에 백 점도 안 돼요,와 안녕하세요 전 김준우 인데요 아니 앱이 너무 오래 걸려요 이거 깔지 마세요 그리고 너무 늦게 떠요 10점 만점에 백 점도 안 돼요,"['안녕하세요', '김준우', '인데요', '앱이', '오래', '걸려요', '이거', '깔지', '마세요', '떠요', '만점에', '점도', '돼요']",안녕하세요 김준우 인데요 앱이 오래 걸려요 이거 깔지 마세요 떠요 만점에 점도 돼요
googleplay,이나연,,쉽고 빠르고 간단하고 결과물도 깔끔한 완벽에 가까운 자막앱 약간의 흠이라면 음성 분석을 맡긴 영상은 음성 인식된 단위로만 자막을 자를 수 있어서 음이 뭉게진 부분은 제대로 편집할 수가 없어요.....,5,,0.0,0.0,NaT,0.0,kr,a39b0236-9449-4281-9c93-4dc080ac422a,https://play-lh.googleusercontent.com/a-/ALV-UjUNs1gJZO_-egfwrR67HNGcgrj-f_Vw4aaAkZC-xHWmPhagifatAA,13.0,0.0.4,2022-06-08,,,0.0.4,ko,쉽고 빠르고 간단하고 결과물도 깔끔한 완벽에 가까운 자막앱 약간의 흠이라면 음성 분석을 맡긴 영상은 음성 인식된 단위로만 자막을 자를 수 있어서 음이 뭉게진 부분은 제대로 편집할 수가 없어요.....,쉽고 빠르고 간단하고 결과물도 깔끔한 완벽에 가까운 자막앱 약간의 흠이라면 음성 분석을 맡긴 영상은 음성 인식된 단위로만 자막을 자를 수 있어서 음이 뭉게진 부분은 제대로 편집할 수가 없어요,"['쉽고', '빠르고', '간단하고', '결과물도', '깔끔한', '완벽에', '가까운', '자막앱', '약간의', '흠이라면', '음성', '분석을', '맡긴', '영상은', '음성', '인식된', '단위로만', '자막을', '자를', '음이', '뭉게진', '부분은', '제대로', '편집할', '수가', '없어요']",쉽고 빠르고 간단하고 결과물도 깔끔한 완벽에 가까운 자막앱 약간의 흠이라면 음성 분석을 맡긴 영상은 음성 인식된 단위로만 자막을 자를 음이 뭉게진 부분은 제대로 편집할 수가 없어요
googleplay,황인환,,너무너무 좋은데요? 그런데 단점 두가지가 있습니다. 1.음성 녹음이 됀다. 2.녹화 누르고 시간이 가는 동그란게 영상에 나옵니다. 삭제하면 녹화를 어떻게 끝낼지 모르겠더라구요. 이런것들만 고쳐주시면 10도 더 드리겠습니다. 이 앱 아주 강추 합니다.,5,,0.0,0.0,NaT,0.0,kr,a52ef08c-58e2-4840-a2c1-6999c35d47a2,https://play-lh.googleusercontent.com/a/ACg8ocIik_hBXfz_0LiMo9IYSDIEUNwHh4V3YFQEhheGL1qyO0azqQ=mo,12.0,0.0.3,2022-06-05,,,0.0.3,ko,너무너무 좋은데요? 그런데 단점 두가지가 있습니다. 1.음성 녹음이 됀다. 2.녹화 누르고 시간이 가는 동그란게 영상에 나옵니다. 삭제하면 녹화를 어떻게 끝낼지 모르겠더라구요. 이런것들만 고쳐주시면 10도 더 드리겠습니다. 이 앱 아주 강추 합니다.,너무너무 좋은데요 그런데 단점 두가지가 있습니다 1 음성 녹음이 됀다 2 녹화 누르고 시간이 가는 동그란게 영상에 나옵니다 삭제하면 녹화를 어떻게 끝낼지 모르겠더라구요 이런것들만 고쳐주시면 10도 더 드리겠습니다 이 앱 아주 강추 합니다,"['너무너무', '좋은데요', '단점', '두가지가', '있습니다', '음성', '녹음이', '됀다', '녹화', '누르고', '시간이', '가는', '동그란게', '영상에', '나옵니다', '삭제하면', '녹화를', '어떻게', '끝낼지', '모르겠더라구요', '이런것들만', '고쳐주시면', '드리겠습니다', '강추']",너무너무 좋은데요 단점 두가지가 있습니다 음성 녹음이 됀다 녹화 누르고 시간이 가는 동그란게 영상에 나옵니다 삭제하면 녹화를 어떻게 끝낼지 모르겠더라구요 이런것들만 고쳐주시면 드리겠습니다 강추
googleplay,수남,,노트북으로 깔아서 이용중인데 최근 업뎃 되어서 그런것인지... 이젠 영상 변환 안하면 자막이 안뜨는게 조금 속상합니다 ㅠㅠ;; 이거 어찌 되돌릴수는 없는것일까요........... 너무 잘 쓰고 있었다보니 너무 실망감도 큰 상황입니다 ㅠㅠ...,5,,0.0,0.0,NaT,0.0,kr,03a95a82-449f-4a2f-89ec-58e227fa3ced,https://play-lh.googleusercontent.com/a-/ALV-UjWdGvmso1YPmISuvL_su4rdMZRibPjE8Zn_YamVCANds8gCndA,12.0,0.0.3,2022-06-03,,,0.0.3,ko,노트북으로 깔아서 이용중인데 최근 업뎃 되어서 그런것인지... 이젠 영상 변환 안하면 자막이 안뜨는게 조금 속상합니다 ㅠㅠ;; 이거 어찌 되돌릴수는 없는것일까요........... 너무 잘 쓰고 있었다보니 너무 실망감도 큰 상황입니다 ㅠㅠ...,노트북으로 깔아서 이용중인데 최근 업뎃 되어서 그런것인지 이젠 영상 변환 안하면 자막이 안뜨는게 조금 속상합니다 이거 어찌 되돌릴수는 없는것일까요 너무 잘 쓰고 있었다보니 너무 실망감도 큰 상황입니다,"['노트북으로', '깔아서', '이용중인데', '최근', '업뎃', '되어서', '그런것인지', '이젠', '영상', '변환', '안하면', '자막이', '안뜨는게', '속상합니다', '이거', '어찌', '되돌릴수는', '없는것일까요', '쓰고', '있었다보니', '실망감도', '상황입니다']",노트북으로 깔아서 이용중인데 최근 업뎃 되어서 그런것인지 이젠 영상 변환 안하면 자막이 안뜨는게 속상합니다 이거 어찌 되돌릴수는 없는것일까요 쓰고 있었다보니 실망감도 상황입니다
googleplay,노르자,,내가 경험한 최고의 동영상 편집 프로그램. 음성을 어절로 잘라서 영상편집이 가능한 시스템은 진짜 획기적이고 음성을 자동으로 인식해서 자막을 만들어주는 시스템도 최고임. 쓰다보면 빠질 것임. 언제 유료화될 지 모르겠지만 그때까지 마구마구 쓰고 싶음.,5,,0.0,0.0,NaT,0.0,kr,c5bd30bc-22df-45b0-8848-6d506affe453,https://play-lh.googleusercontent.com/a/ACg8ocLkYSew-xAKf8Qa8fIaDMdou8XC-2bTcydmPx0Ooo6ejIZ1lg=mo,34.0,0.0.3,2022-05-31,,,0.0.3,ko,내가 경험한 최고의 동영상 편집 프로그램. 음성을 어절로 잘라서 영상편집이 가능한 시스템은 진짜 획기적이고 음성을 자동으로 인식해서 자막을 만들어주는 시스템도 최고임. 쓰다보면 빠질 것임. 언제 유료화될 지 모르겠지만 그때까지 마구마구 쓰고 싶음.,내가 경험한 최고의 동영상 편집 프로그램 음성을 어절로 잘라서 영상편집이 가능한 시스템은 진짜 획기적이고 음성을 자동으로 인식해서 자막을 만들어주는 시스템도 최고임 쓰다보면 빠질 것임 언제 유료화될 지 모르겠지만 그때까지 마구마구 쓰고 싶음,"['경험한', '최고의', '동영상', '편집', '프로그램', '음성을', '어절로', '잘라서', '영상편집이', '가능한', '시스템은', '획기적이고', '음성을', '자동으로', '인식해서', '자막을', '만들어주는', '시스템도', '최고임', '쓰다보면', '빠질', '것임', '언제', '유료화될', '모르겠지만', '그때까지', '마구마구', '쓰고', '싶음']",경험한 최고의 동영상 편집 프로그램 음성을 어절로 잘라서 영상편집이 가능한 시스템은 획기적이고 음성을 자동으로 인식해서 자막을 만들어주는 시스템도 최고임 쓰다보면 빠질 것임 언제 유료화될 모르겠지만 그때까지 마구마구 쓰고 싶음
googleplay,까먕,,너무너무너무 편해요 근데 폰트나 자막 위치 조정할 수 있으면 좋겠어요...,5,,0.0,0.0,NaT,0.0,kr,13cf2e0e-22d0-4eca-8b63-f7c2f4568341,https://play-lh.googleusercontent.com/a-/ALV-UjU2URDbELuDsvzQohQJKTogm3KyBMp11sD90ICelR42p7uoAHh8,3.0,,2022-05-29,,,,ko,너무너무너무 편해요 근데 폰트나 자막 위치 조정할 수 있으면 좋겠어요...,너무너무너무 편해요 근데 폰트나 자막 위치 조정할 수 있으면 좋겠어요,"['너무너무너무', '편해요', '폰트나', '자막', '위치', '조정할', '있으면', '좋겠어요']",너무너무너무 편해요 폰트나 자막 위치 조정할 있으면 좋겠어요
