rating,updated,review_text,Sentiment_label,Sentiment_score
4,NaT,アンドロイド版を使用させていただいております。 いつのアップデートだったかは忘れてしまったのですが、カット編集をしてから写真フォルダにアップロードすると、動画が後半になるにつれ音ズレが出てしまうようになりました。 カット編集や字幕編集自体はとても使いやすいものですが、音がずれてしまうと動画サイトに載せることは難しくなってしまいます。 とても良いアプリな故、そこだけがとても残念です。 アプリ開発・運営 ともに大変だと思いますが、ご対応いただけると助かります。 ご検討どうぞ、よろしくお願いいたします。 m(_ _)m,긍정,0.6910458207130432
5,NaT,凄い便利で助かります,긍정,0.6668354868888855
2,NaT,PC版のように文字から動画を生成できるようにしてほしいです。,긍정,0.7739365696907043
1,NaT,言われているど今使えない。なう(2023/09/20 09:52:10)Androidだから？,긍정,0.6797836422920227
5,NaT,使いやすいし最高です,긍정,0.9456431865692139
1,NaT,最低限の使い方の説明ぐらいチュートリアルとしてアプリ内に書いておいて欲しいね。 改行や字幕タイミングのずらし方など他のサイトで調べる必要がある時点で評価に値しない。,부정,0.34822723269462585
1,NaT,ダウンロードして、初めの画面から、一切何もできない。 新しいプロジェクトを押せる画面の動画をひたすら見せられるだけ,부정,0.4542922079563141
4,NaT,大変ありがたい,긍정,0.6948537230491638
5,NaT,助かる,긍정,0.6716517806053162
1,NaT,いきなり、何もできない！ 新しいプロジェクトをタッチしても何もできない！,긍정,0.6428559422492981
3,NaT,狎～,긍정,0.819337010383606
3,NaT,聞き取りの性能をガチであげてほしい siriとかグーグル翻訳レベルであげてください！！ I want you to seriously improve your listening performance Please give it in siri or google translation level! !,긍정,0.8823954463005066
5,NaT,いつも便利に利用させていただいています。 アップルのマックブック、フォントはふい文字、文字色は白、サイズ65、影または輪郭は黒の設定で入力しています。 他の設定では試していないのですが、いつも「き」の色だけがグレーの様な違う色になります。 まぁ読めるのでいいかと思ってましたが 先日は「段」という文字も同様のエラーになりました。改善していただけましたら幸いです。 追記:どうも太字にすると出現するエラーの様です。,긍정,0.7144855856895447
1,NaT,ゴミ全然翻訳になってない,긍정,0.8692446351051331
4,NaT,ロシア語も追加してほしい,긍정,0.7050909399986267
1,NaT,アンドロイドでは文字が変更出来ない,긍정,0.5073125958442688
3,NaT,フォントの変更が出来るようになって使いやすくなった。 MP4だけでなく、違う形式でもダウンロード出来るようになると嬉しい。カットごとでないと色を変更できないので、一部だけ目立たせたいときに不便なので、パソコン版、アプリ版両方とも改善して欲しい。,긍정,0.6199899911880493
1,NaT,性能悪すぎ。ゴミ,긍정,0.7344263792037964
1,NaT,音声アップロードができないのでゴミ,긍정,0.6837402582168579
2,NaT,App Store版に比べると簡素だし使いづらいと思います。 同じ位のものにするのは難しいのでしょうか？,긍정,0.8117297887802124
1,NaT,落ちてしまい、残念でした。,긍정,0.6776820421218872
3,NaT,Androidはフォントの編集など出来ないのでしょうか?,긍정,0.7226032018661499
3,NaT,iOS版も同時進行で使ってますが、Android版はフォント変えられないんでしょうか？？,긍정,0.7567060589790344
1,NaT,Androidだと文字のフォント変えるとこがない,긍정,0.5304774641990662
