platform,country,rating,date,review_text,detected_lang,sentiment_label,sentiment_score
appstore,jp,5,2021-03-17 15:58:48,"すっごく使いやすい
説明なしでもサクサク行ける
その上かなり正確
数字には弱いようだ
さらに必要のないところを削除できて編集にも役立つ
文字の出るタイミングは、多分編集出来ない(私がわかってないだけの可能性もあるが)
スマホでのyoutube動画の字幕作成に使ってるが、センスの良いデザインも選択できる

気に入ってます。大感謝",ja,긍정,0.8816751837730408
appstore,kr,5,2021-03-11 12:59:52,"와,,,진짜 저 살면서 아이폰 어플 리뷰 한 번도 해본 적 없는 사람인데, 개발자님 너무 멋있습니다. 덕분에 대학교 싸강 영어 수업 따라가기 어려웠는데, 이 어플로 제대로 공부하고 있습니다. ㅠㅠ듣기가 약해서 좌절하면서 수업듣고 있었는데, 한국교수님이 영어로 이야기하는 수업인데도 발음 음원인식 너무 잘해서 덕분에 편하게 수업 듣고 있습니다. 심지어 동시자막 인식까지,,살면서 가장 유용하고 편하게 도움 받으며 쓰는 어플 같네요. 진심으로 감사합니다. 개발자님 적게 일하고 많이 벌으세요❤️",ko,긍정,0.9937851428985596
appstore,jp,5,2021-03-07 13:03:39,操作方法については、少し分かりにくい箇所(どこで分割や結合できるのかなど)あるが、慣れれば、かなり感覚的に使える。しかもこれが無料。パソコン版も使ったことがあるが、特に「アプリ版だからここが不便」というものはないです。ありがとうございます。,ja,중립,0.43583914637565613
appstore,jp,5,2021-03-07 00:06:25,"ジェットカットが非常に優秀です。

字幕変換に関しては滑舌をしっかりゆっくり喋れば問題ありませんが、私は早口で滑舌も良くないので誤変換が3〜4割ほどあります。

YouTube動画の作成に重宝しています。",ja,긍정,0.8484886288642883
appstore,kr,5,2021-03-06 07:28:44,Ui가 편하게 잘 되어있어요! 간단한 영상 보정까지 가능하면 더 좋을 거 같습니다. 폰트 검색도 가능하면 더더 좋겠어요!,ko,긍정,0.993790328502655
appstore,jp,5,2021-02-28 02:06:41,無料でここまで使えるとは神アプリです。最初は修正だらけだった音声認識ですが、どんどん進化して作業にさほど手間がかからなくなりました。字幕の位置や色、フォントも種類が豊富でありがたいです。,ja,긍정,0.8379610776901245
appstore,kr,5,2021-02-25 02:35:13,영상 작업하면서 제일 노가대 중 하나가 자막이었는데 한방에 해결합니다. 정확도도 좋고 디자인도 좋고 사용하기도 편합니다. 별 다섯개 꾹꾹 누르고 갑니다.,ko,긍정,0.9894541501998901
appstore,kr,5,2021-02-22 14:10:44,자막이 동시에 여러개 들어갈 수 있는 기능이 생기면 정말정말 좋을 것 같아요!! 한 컷에 자막 하나가 아닌 여러개 이곳 저곳 넣을 수 있게요! 제발 이 기능 부탁드려요~ 그리구 자막에 키프레임 설정도 생긴다면 완전 완벽입니다!,ko,긍정,0.986111044883728
appstore,kr,4,2021-02-16 04:54:19,로그인이 안됩니다! 비밀번호를 다시 설정하려고 해도 타임아웃이라고 하는데 어떻게 해결해야 할까요??,ko,부정,0.03631562739610672
appstore,jp,5,2021-02-11 22:30:05,使いやすいです！,ja,긍정,0.7295964956283569
appstore,jp,5,2021-02-08 12:01:17,いつもYouTubeの動画編集に使わせてもらっています。今まで手動で字幕を入力していたのですが、このアプリのおかげで字幕を入力するのが楽になり、動画編集にかける時間が少なくなって助かります,ja,중립,0.5216808319091797
appstore,kr,1,2021-02-03 08:19:13,"짜잔!!! 여러분은 이제부터 이 앱의
저주에 걸리셨습니다!
이저주에 걸리신 여러분 잘들으세요
며칠동안은 잘 되다가 어머나!!!내가 만든 동영상~내가 내 사진파일로 보낸다는데~!왜 내보내기가 안될까??? 
하하하 제 심성을 건드셨으니!1점 줍니다!
어머~~~말 안한거 있다!
이거 껐다 켜면은 해결

된다고할줄알았죠~!
응 아니야 음성 불러오는것도 겁나 힘들더니
핑 렉도 심하고 참.... 
이거 한번 저주 걸리면 ! 영원히 안되는건가?
어이고어이고... 만년설이 물이 되어 흐를때까지 안된다구요?!
우와.. 그러면 벼락 맞고 로또 당첨되는게 더 쉽겠어요 !
만약 이 저주를 피하고 싶다면
딴 앱 까세요 ㅎㅎ!
한마디로! 망앱!",ko,부정,0.007248241454362869
appstore,jp,4,2021-01-30 13:12:09,"とても素晴らしいアプリです！！
このアプリと出会ってから動画の投稿頻度が爆上がりしました。
しかし、音ズレが気になります。
iPadで編集後、パソコンで修正するので良いのですがvrewで編集後アップ出来たらさらに便利です。

そして、ちょっと前までmov形式で書き出し出来ましたが何故かmp4形式でしか書き出せなくなりました。

またこれは要望ですが、音声入力された字幕とは別に字幕を新規に入れられると良いなと思いました。

自分の音声に対して文字でツッコミを入れるので…(笑)

とっても良いアプリなのでこちらを是非改善していただけたらと思います。
これからも応援しております！！",ja,중립,0.6077156662940979
appstore,jp,5,2021-01-26 08:17:39,動画の編集は出来るけど写真の編集が出来ないのが残念　　　　　　写真の編集が出来るようにしてください！,ja,중립,0.6118090152740479
appstore,kr,5,2021-01-20 20:14:10,좋아요 좋아요 너무 좋아요~~,ko,긍정,0.8569034337997437
appstore,jp,2,2021-01-16 12:41:00,機能は良いのですが、エクスポートした動画の色合いが凄い事になるのですが、何故でしょうか？,ja,중립,0.6859492063522339
appstore,kr,3,2021-01-08 03:42:36,자막을 조금 띄엄띄엄 넣고 싶은데 계속 이어지게 되니까 자막을 몇 초부터 몇 초까지 넣을 건지 설정할 수 있게 해주세요,ko,중립,0.520257294178009
appstore,kr,5,2020-12-28 13:55:28,"감사하고 사랑합니다 ㅠㅠ
이렇게 훌륭한 앱을 무료로 이용할수 있게 해주시다뇨ㅠㅠ",ko,긍정,0.9896476864814758
appstore,jp,5,2020-12-24 11:41:10,このアプリを作ってくれたことに感謝しかありません本当にありがとうございます😊,ja,긍정,0.9199718832969666
appstore,jp,4,2020-12-23 09:52:48,"いつも動画編集で重宝させていただいています！UIがシンプルでとても使いやすいです！一つお願いなのですが中国語から日本語への自動翻訳機能を追加してくれると助かります！無料で使わせて持っている身分でわがままかもしれませんが、ご検討お願いします！
長文失礼しましたm(_ _)m",ja,긍정,0.7715100049972534
appstore,jp,1,2020-12-06 07:22:18,"このアプリ使い勝手悪くはないんですけど何時間もかけて編集した後にエクスポートしたら文字の配列大きさが変わってることが多すぎます。
いい加減に治してください。",ja,긍정,0.809043824672699
appstore,jp,5,2020-12-04 23:00:06,"いいです。
使いやすいし最高！
効果音とかも入れてみたい",ja,긍정,0.9830507636070251
appstore,kr,5,2020-11-29 16:31:16,"잘 사용하고 있습니다

무료로 사용하기에 로고는 지우지 않고 영상을 올리고 있습니다

지금도 좋지만 더 발전하길 바랍니다",ko,긍정,0.9779375195503235
appstore,jp,4,2020-11-29 01:00:45,翻訳であまり正しく読み取ってくれないので、もう少し性能を上げていただければ、もう感謝しかありません(｡ᵕᴗᵕ｡),ja,중립,0.6638166904449463
appstore,kr,5,2020-11-28 22:23:52,사실 얼마나 인식을 잘할까 했는데...진짜 대박이에요..여러분 꼭 쓰세요.ㅎㅎ 영상만들떼 자막 귀찮아서 안넣던 1인인데 무조건.. ㅠㅠ 감사합니다,ko,긍정,0.9919861555099487
appstore,jp,1,2020-11-28 09:03:50,ア◯ルとか下品な言葉ばっかり翻訳されて草,ja,중립,0.3970341980457306
appstore,kr,5,2020-11-27 10:34:26,아이폰으로 편집하면 넘좋아요,ko,긍정,0.9554423689842224
appstore,kr,5,2020-11-22 12:28:10,",무음삭제가 너무좋고요
아직은 아쉬운점 없어요",ko,긍정,0.9509215950965881
appstore,jp,1,2020-11-20 17:02:35,正直使えない。ただテロップをAdobeのプレミアで入れるよりは　手動で大幅に修正しながら入れられるので簡単,ja,긍정,0.8492836952209473
appstore,jp,4,2020-11-17 00:48:33,"とても重宝してます。
文字の色が変えられるし、編集しやすいし、
これで無料なのが不思議なくらいです。

強いて挙げるなら、新しく動画編集をするのに一回一回アプリを終了させないといけないところが少し不便と言ったところでしょうか。
編集環境はiPad Proですが、私だけかもです。",ja,중립,0.4019976556301117
appstore,kr,5,2020-11-07 03:07:13,정말 유튜버 하는 분들은 강추입니다,ko,긍정,0.8386714458465576
appstore,jp,1,2020-11-06 03:11:11,とりあえず作った動画の削除方法が解らすエクスポート先の動画と元動画を削除したからか、ホームをタップするとフリーズする。ユーザーの解説をいくつか見ても、終わらせ方が解らない。,ja,중립,0.6205655932426453
appstore,jp,5,2020-11-04 09:37:40,一つお願いがあります！できれば下ネタ系の単語は非表示にしてもらえませんでしょうか。たまに読み込み間違いで「ち○この硬さが…」とか、ひどい単語のものに間違って変換されています(＞人＜;),ja,중립,0.44083869457244873
appstore,us,5,2020-10-31 21:45:21,"After having Simple caption apps stop working for me in the last month, I thought I would be without an app and unable to caption my videos. But then after finding this app I was more than satisfied in its performance, in the fact that the watermark isn’t huge, and the fact that it’s free. This app does what so many caption subscription apps should do. It is a great quality and I look forward to using it to caption all of my future videos.",en,긍정,0.965643048286438
appstore,us,5,2020-10-28 09:38:18,"This app is so far one of the best I have used. It can detect the texts from sound and converted them into subtitles.

Not only it can add subtitles to videos, but the subtitles can be adjusted with size and colors.

Plus, there’s an option to copy all subtitles as text only.

There’s one more function that’s extremely helpful, the translation.

Right now there are several important languages that are available. One can choose to translate it and keep the converted language or just keep two languages together.

Thank you so much for developing such a good application. Really 
appreciate it!!",en,긍정,0.902838945388794
appstore,jp,5,2020-10-27 04:40:08,"授業がオンライン化され、教えている学生などに聴覚障害の学生もいるため、字幕が欠かせません。
ほかのアプリケーションより音声認識が正しく、後からの修正も楽なため手早く編集可能で重宝しています！

数字の音声認識後の変換が数字ではなく、音の読みになってしまうので(“13”といれたいのに”じゅうさん”となってしまう)そこだけが今後に期待の部分です。",ja,긍정,0.777248203754425
appstore,jp,3,2020-10-25 09:50:33,縦書きがほしい,ja,중립,0.5610162019729614
appstore,jp,4,2020-10-14 13:31:38,しゃべり手が二人いる場合分けて文字を起こすことはできますか？,ja,긍정,0.7569856643676758
appstore,kr,4,2020-09-26 14:26:56,"어플 설치하고 처음 시험삼아 영상 불러왔을 때는 분명 자막을 수정할 수 있었던 것 같은데
오늘 제대로 자막 넣으려고 했더니 갑자기 자막 수정이 처음 부터 안됐던 것처럼 키보드조차 올라오지 않네요ㅠ 혹시 영상 길이 제한이 있나 싶어서 1분짜리 짧은 영상도 열어봤는데 수정이 안돼요...
답답하네요ㅜ 버그인지 뭔지ㅜㅜ
ios14로 최근에 업그레이드 한 거 때문에 호환이 안되는 건가요??",ko,부정,0.016503870487213135
appstore,jp,5,2020-09-24 09:10:21,"アップデートしたらテキスト部分をタップしても編集できなくなってしまいました。
修正内容が見つかって、直したいのですが、反応せず、とても困っています。
同じ現象が起きている方、いらっしゃらないですか？
どう対処したら良いでしょうか？",ja,긍정,0.7680903673171997
appstore,kr,5,2020-09-23 20:47:25,언제쯤 나오나요?,ko,중립,0.5886239409446716
appstore,jp,5,2020-09-22 20:49:47,"是非対応言語を増やしていただきたいです。
特に中国語！
お願いしますmm",ja,긍정,0.8371909260749817
appstore,jp,1,2020-09-19 13:49:30,"アプリ側からもクレームして返事待ちです。
音声認識をして字幕修正中の動画が消えてしまって心底困っています。
会員登録が必要になって、登録前に作業していたものも消えてしまったことがあったが、それは当方の場合はもう過去のことで問題なかったので流してましたが。
会員情報まわりが非常に不安なのでお気をつけください。
何か対応があれば再度レビューします",ja,중립,0.5921931862831116
appstore,kr,5,2020-09-15 22:27:08,"Vrew를 아주 유용하게 쓰고 있는 유튜버입니다.제가 유튜브를 하다 보니 영상에 인트로,아웃트로를 넣어야합니다.그런데 배경음악을 넣으면 인트로,아웃트로의 배경음악과 겹치더군요.그래서 결론은 특정 구간에만 배경음악을 넣을 수 있는 기능을 추가해주셨음합니다!",ko,긍정,0.9166668653488159
appstore,jp,3,2020-09-05 08:40:25,とてもありがたいアプリですが、あまり機能してないような気がします。韓国ドラマをこれで見てますが翻訳できてないことが多いです,ja,긍정,0.8283491134643555
appstore,jp,2,2020-08-29 01:41:14,"カットしたつなぎ目のところでブチッと異音が頻繁に発生します

改善に期待しています",ja,중립,0.3412092924118042
appstore,kr,5,2020-08-25 11:18:17,"진심으로 감사드립니다. 

흥하세요^**",ko,긍정,0.9768810868263245
appstore,kr,5,2020-08-22 16:48:42,"말자막 쓰는 영상에는 최고라서 블로그 리뷰로도 홍보 많이 하고 있습니다
그런데 혹시 유튜브자체 자막처럼 기존에 문서화된 스크립트를 한번에 입력해서 싱크 맞춰 자막만드는 기능을 추가하실 계획은 없으신지요? 
대본을 읽는 영상의 경우 이렇게 가능하면 정말 좋을 것 같아요.
그리고 유료화 좀 하시길... 그냥 쓰기 미안해요",ko,중립,0.5181271433830261
appstore,us,1,2020-08-22 00:13:41,App is way to hard to use and is confusing. Please improve the ui,en,긍정,0.8499581813812256
appstore,jp,4,2020-08-12 22:21:58,"mp3でのエクスポートが無くなったからなのかvrewで、字幕を付けた動画をiPhoneに、エクスポートすると、テロップが最初のまま動きません。

非常に、助かっていただけにどうしたら良いか分からず書き込みました。
iPhone xsで使用してます。こちらの操作で改善できるなら情報願います。",ja,긍정,0.8238980174064636
appstore,kr,5,2020-08-10 14:33:18,"지금까지 써 본 어플중에 가장 좋습니다. 익스포트 되는 것도 좋구요. 
다만 자막구간이 3초로 지정되어 나눠지는게 조금 불편해요. 타임을 사용자가 임의로 찍을 수 있었으면 좋겠어요. 
어플 사용하는 중에는 블루투스 키보드를 연결해서 작업하는데 만약 단축키로  스타트타임만 찍을 수 있어도 아주 좋을 것 같습니다. 더 많은 언어팩을 위해서 유료결제할 의사도 충분하니 많은 발전과 업데이트 바랍니다^^",ko,긍정,0.9922673106193542
appstore,jp,4,2020-08-06 03:02:11,"凄く凄く使いやすくて、字幕編集に使用しているのですが、複数のテキストを入力できるようにして欲しいです。
それができれば本当に文句なしです！",ja,긍정,0.7561085224151611
appstore,jp,3,2020-08-04 13:07:17,字幕つけるのはとってもいいと思います。いつもの半分以下の時間でできます！それはいいんですけど、保存しようとしても保存できないし、LINEにも送れません。一緒にYouTubeやってる仲間に送れなくて今困っています。どうしたらいいでしょうか。,ja,중립,0.6343338489532471
appstore,kr,5,2020-08-02 08:00:37,어떻게 해야하나요?,ko,중립,0.6483314633369446
appstore,us,5,2020-07-15 04:59:45,"I love Vrew! Such an affordable app! Rating this five stars! Good job, Vrew Team!",en,긍정,0.9788342714309692
appstore,kr,5,2020-06-17 13:19:46,"영상디자인을 전공해서 사회에 나왔더니 ㅎ정말 방송국에 오래된 편집기들,시간낭비 속에서 거꾸로 돌아간다는 느낌을 지울수가없었어요 영상툴의 발전과정,?역사?를 생각하게되고.이건 더이상
밥벌어먹을 기술이 아니구나 깨닫게되었죠. 이런게 나올거라 생각은했지만 정말 직관적으로 잘만들었네요.디테일이 미침.딥러닝 진심 배우고싶다.",ko,긍정,0.9957055449485779
appstore,jp,4,2020-06-08 13:55:35,"画期的なアプリですね。
編集アプリへの書き出しをお願いしまーす！",ja,중립,0.5790085196495056
appstore,jp,5,2020-06-08 11:40:49,"アプリにはいっている無料の音楽を入れてYouTubeにアップしても著作権的に
大丈夫ですか？",ja,부정,0.13418878614902496
appstore,jp,5,2020-06-06 12:52:47,"こんなアプリ探していました
1つこうして欲しいものがあります。本当はあるのか分かりませんが変換した語句を違う語句に言い換える必要があった場合、全て探して変換しないといけないので最初に変換したら全てに反映する一括変換する機能があると更に良いです。でも今までの手間を考えれば神アプリです。",ja,중립,0.640975296497345
appstore,us,5,2020-06-05 20:43:01,This app is fantastic! If you are looking to add subtitles to your videos this app is this best! The app comes with a range of customizations and even exports to SRT.,en,긍정,0.9183406829833984
appstore,jp,5,2020-05-31 10:49:03,神じゃん,unknown,중립,0.6635390520095825
appstore,kr,5,2020-05-24 09:54:44,그런데 지원언어가 부족해요ㅠㅠ 중국어 추가해주실계획 있나요??,ko,긍정,0.8577700257301331
appstore,kr,5,2020-05-22 14:24:09,"처음으로 글 남깁니다.
지금까지 본 최고의 앱입니다.
가끔 취미로 번역 작업하는데 이보다 더 편한 앱을 본 적이 없네요.
기능은 물론 사용자 편의성이 환상적입니다.
이걸 무료로 풀어주시니 개발자 님께 정말 감사할 따름입니다.
피드백도 해주시고 의견도 반영해 주시는 개발자님께 다시 한 번 감사드립니다.
저도 개발자로서 약 10년 정도 일했는데, 진심 존경합니다^^
화이링~",ko,긍정,0.9951322674751282
appstore,jp,5,2020-05-20 08:39:16,"カット編集のために使ってみましたが、めちゃくちゃ便利で感動しました！
無音だけでなく任意の語句も一括消去できたらもっと助かります！",ja,중립,0.6102495789527893
appstore,jp,4,2020-05-19 13:39:17,"Vrewの字幕と動画編集のアプローチは文句なく素晴らしい出来だと思います。性能については申し分なく、macOS上でどんどん編集などして使い慣れていってます。

そこで、iPad版でも便利に使いたいと思ったのですが、macのキーボードショートカットに慣れたため、どうしてもタッチ操作だけだと違和感が大きくなってきました。

Macgic Keyboad for iPadも登場し、iPadもトラックパッドが使えるようになりましたので、ぜひそちらに対応してもらえたら、さらにVrewの活躍する場面が増えると思います。

よろしくお願いします。",ja,긍정,0.7037292718887329
appstore,kr,3,2020-05-19 04:46:52,약간의 오류가 있어서 수정을 하는데 자막 시간 편집이 안되네요.,ko,긍정,0.7217816114425659
appstore,kr,5,2020-05-09 10:47:03,"우연히 발견을 했는데 정말 좋네요. 최고입니다
UI부터 거부감이 없고 자막편집이 너무편리합니다",ko,긍정,0.9937776327133179
appstore,kr,4,2020-05-08 14:21:26,사용자가 직접 해상도를 설정할 수 있게 해주시면 좋겠습니다. 1080p 또는 60프레임도 프레임도 설정할수 있게 해주시면 정말 감사하겠고요.,ko,중립,0.5686588287353516
appstore,jp,5,2020-05-06 02:03:33,"本当に助かっております！
ひとつ可能ならお願いしたいのですが
BGMの音量をコマごとに変えることができるようになるとうれしいです！
タイトル画像の時は上げて、動画に入ったら下げるっていう風にしたいのでご検討くださいませ。",ja,긍정,0.7266088724136353
appstore,jp,5,2020-05-05 15:46:15,"なぜ無料で提供されているのかが分からないくらいすごい。
アプリも落ちない。
日本語翻訳もほぼ完璧。
感謝感激雨嵐。

製作者さん本当にありがとうございます。",ja,중립,0.4620223343372345
appstore,jp,4,2020-05-05 03:30:31,"精度の高い字幕、そして空白の部分を自動カットしてくれる、有能なアプリ！
これを望んでいたと言っても過言ではない
あとは手動でカットできる機能も欲しかったですね。
Android版も出してほしいですね^_^
よろしくお願いします🤲",ja,긍정,0.8962496519088745
appstore,kr,1,2020-05-02 15:22:21,"13분 영상 자막 다 썼는데...
익스포트 하니까 씽크가 안맞아요
와 어떻게 해야하나요...",ko,부정,0.1718355417251587
appstore,jp,5,2020-04-30 08:04:22,最近のアプリは恐ろしく凄い･･･,ja,긍정,0.8939170837402344
appstore,kr,1,2020-04-28 01:27:33,아무리 좋은 프로그램이라도 내보내기가 안되서 사용이 안되면 무용지물인것 같네요 영상내보내기를 누르면 계속 멈춰서 한시간이고 두시간이고 진행이 안됩니다,ko,부정,0.0017653104150667787
appstore,kr,5,2020-04-18 07:44:40,"어플로 편집했을 때 동영상만 내보낼 수 있는데
피씨버전에서는 srt 파일로 익스포트가 되더라구요! 
한글은 본 앱으로 편집하고 다른 나라 언어는 srt 파일로 익스포트 후 유튭에서 불러오고 싶습니다 ㅜㅜ 피씨버전만 가능한 기능인가요!?",ko,중립,0.3770882785320282
appstore,kr,5,2020-04-12 08:29:26,"독일어가 필요해서 그런데...
추가될 계획이 있는지,
언제쯤은 가능할거 같다라는 것이 있을까욥?

앱은 정말 기똥차게 좋아욥!!!",ko,긍정,0.965387225151062
appstore,jp,4,2020-04-10 15:19:53,ものすごく便利です！ただエキスポートするとファイルサイズが小さくなって4kから720に変わりました。,ja,중립,0.5292266011238098
appstore,jp,4,2020-03-31 17:32:06,"日本語のラジオの文字起こしに使用しています。文字起こしに関しては少し修正するだけでいいので重宝しています。二人以上が同時に喋っていると、どうしてもぐちゃぐちゃにはなってしまいますが...

フォントも文字の装飾パターンも豊富で（装飾方法の保存もできる）、字幕の位置も自由に変えられて。二つ以上の動画を読み込んだままにしておけるのも良いです！

ただ、デスクトップ版にあるような字幕のタイミングの細かな変更ができないので、字幕が不自然なタイミングになってしまうことがあります。デスクトップ版と同じようにタイミングを修正できる機能をつけていただけたら嬉しいです！（反対にデスクトップ版は文字の装飾や位置に制限があるのでアプリの方がまだ使い勝手が良いです）",ja,긍정,0.7997701168060303
appstore,jp,2,2020-03-26 05:12:28,"先日は第二世代のiPad proですぐエクスポート出来たんですが、本日iPhone11でエクスポートがかれこれ2時間は出来ません。
9分弱、テロップなしです。iPhone11では出来ないのでしょうか。",ja,부정,0.22732703387737274
appstore,jp,5,2020-03-09 12:17:47,"半信半疑で使ってみましたが、これだけの読取解析が出来るのかと驚かされました。
最近になって動画作成に多くの時間をかける事が増えてきましたが、字幕作成の苦労に悩む事が多く苦慮していました。
このAPPを活用すれば7割位の文字は自動化されるので、労力はかなり減らせると実感しました。
可能であれば音声データにも対応して欲しい事と、外部ストレージサービスなどからのインポートに対応出来たら有難く思います。",ja,중립,0.5785350203514099
appstore,jp,4,2020-03-04 12:19:29,"すごく使えるけど、いくつかの点で不満がある。
一つは、笑い声のところで絵文字が出てくること。これ→🤣
字幕つけるとこに絵文字で表現することがあるのかな？と思わされる。精々インスタのようなSNSくらい？
二つ目は、字幕の切り方。言葉をいくつかのまとまりにして字幕を生成してくれるのだが、まとまりが大きすぎて画面に字が大量にあるということが起きる。その間最初の方の字幕が消えることがないのでやたらと冗長になる。自分で字幕のまとまりを決められるようにしたい。
三つ目は、字幕の出方がひとつだと言うこと。いくつか演出があったらいいと思う。
まだまだ使い始めたばかりなので、もしかしたら既に機能が備わってるかもしれませんが、製品の向上に役立てたらいいと思います。無料だし、わがまま言い過ぎな気もしますが…笑",ja,중립,0.64518803358078
appstore,kr,5,2020-03-03 07:50:29,빠른 답변과 전화받는 분의 태도...!!👍🏻리뷰를 다시 쓰게 만드네요!! 보안점 잘 수정되서 넘버원 자막프로그램이 되시길..!!!,ko,긍정,0.9850001335144043
appstore,jp,4,2020-03-02 14:19:31,"動画の音声の文字起こしをしてくれる。驚くのは精度と、動画とのタイミング。
普段撮ったファミリー動画も、これでテロップ入るだけで全然違う。
精度は完璧とは言えないが、かなり高い精度だと思う。AIを一番身近に感じた瞬間でした。
テロップの結合や分離も簡単だし、これがあればYoutubeの原稿書きも楽チンだし、そのまま動画アップも出来ますね。
最高のアプリです。",ja,긍정,0.8919067978858948
appstore,kr,5,2020-03-02 07:26:02,제발요 ㅜㅠㅜㅠㅜ 일본어 써보고 매력에 퐁당 빠졌단 말이이죠 ㅜㅠㅜㅜ 살려주세요 ㅜㅜ 중국어 공부에 꼬옥 필요합니다 ㅜㅜ,ko,긍정,0.9723198413848877
appstore,kr,3,2020-03-01 11:51:46,"영어자막을 내보내면 첫자막에서 다음 자막으로 안넘어가요 ㅠ
한국 자막은 잘만되는데 ㅜㅜ",ko,부정,0.12765032052993774
appstore,kr,4,2020-02-24 09:34:26,다만 음성인식이 아직 부족해 보이네요^^하지만 점점 좋어지겠죠? 응원합니다!,ko,긍정,0.9899740815162659
appstore,kr,5,2020-02-22 07:13:45,스마트폰에서 가장 빠르게 자막 컷편집을 하는 솔루션입니다.,ko,긍정,0.905107319355011
appstore,kr,5,2020-02-12 04:23:16,"피씨버전 너무 잘쓰고 있어요
브이로그 편집계의 혁명입니다
너무 잘만든 프로그램.
요즘 편집할 시간이 부족해서 어떡하지 하다가
설마설마하고 앱스토어 찾아봤는데 있네요. 맙소사
이제 폰으로도 편집할 수 있겠어요
개발자님 기획자님 너무 감사드려요
어플은 아직 안써봤지만 기대됩니다!",ko,긍정,0.9947025179862976
appstore,us,5,2020-02-10 17:41:14,"i want to buy this and remove the watermark, when will this be available? other than that, it's a pretty neat app!",en,긍정,0.9096331596374512
appstore,kr,4,2020-02-08 17:37:40,"오타 수정을 많이 해야하는 부분은
제 발음이 문제 같네요 ㅎㅎ

맥용으로 잘 쓰고 있어요
그래서 이 앱도 바로 설치했고 
사용해보니 동일한 사용감으로 아주 좋습니다.

근데 아이폰 용은 srt로 출력을 어떻게 할 수 있을까요?",ko,긍정,0.989781379699707
appstore,jp,5,2020-01-18 08:57:47,"精度もタイミングもほぼほぼ問題なく、これを自動でやってくれるのは驚異的です。
が、最終的に出来上がった動画をチェックすると、微妙な音ズレ(映像より音声が遅くなる)が発生してしまいます。大幅なズレではないですが、少し違和感があります。アプリ内で修正できるようになったら嬉しいのですが…(ipad版で8分ほどの動画です)",ja,중립,0.6929603219032288
appstore,kr,5,2020-01-17 00:56:06,영상 만들면서 자막 만드는게 진짜 핵노가다였는데 정말 너무 감사합니다 ㅠㅠ,ko,긍정,0.9396421909332275
appstore,jp,5,2020-01-09 16:57:57,神,unknown,긍정,0.7492706775665283
appstore,us,5,2020-01-03 05:20:35,"First time using video editing app. It’s so much easier than I thought. Putting subtitles in the clips makes all of my Videos more fun and dynamic. I know this app needs more improvement but let’s see how far they can make it thru. Easy, fun, and most importantly it is free! Thank you.",en,긍정,0.9742208123207092
appstore,kr,5,2019-12-25 07:14:41,"PC버전부터 너무 잘 쓰고 있어서 개발자님께 늘 감사드리고 있습니다. 모바일 버전도 더할 나위 없습니다. 한가지 바라는 점이 있다면 키보드로 단축키가 지원되면 편집 속도가 훨씬 빨라질 듯 합니다. PC버전을 사용할 당시 어절간 이동이나 삭제, 현재 어절에서 재생 시작 등의 단축키가 있어 키보드만으로도 빠르고 수월하게 편집할 수 있었기에 빈자리가 더 크게 느껴지는 듯 하네요. 저는 특히나 아이패드로 사용할 일이 많아서 손의 동선이 좀 아쉽습니다. 키보드 숏컷에 마우스 조합이면 화면을 터치할 일 없이 빠른 편집이 가능할 것 같네요. 다시 한번 좋은 프로그램 감사드립니다.",ko,긍정,0.9862120151519775
appstore,kr,5,2019-12-23 21:32:27,최고 어플입니다. 안드로이드 어플은 언제 나오나요?,ko,긍정,0.9817191958427429
appstore,kr,5,2019-12-21 07:01:02,어제 업데이트된 클립별 자막 글자/크기/위치/색상 적용해 보았습니다. 엄청 멋집니다. 앞으로 애니메이션까지 도입된다면 끝판일겁니다. 개발자님 엄청 돈 벌거라  확신합니다.,ko,긍정,0.9907686114311218
appstore,kr,5,2019-12-17 05:31:54,"개발자님, 좋은 프로그램 만들어주셔서 감사합니다. 군더기 없이 최고의 어플입니다. 다만 언어가 다양하지 못해 저는 이용을 못할꺼 같습니다. 태국어와 러시아어 선택 부탁합니다. 채널상 다양한 언어를 이용하는 채널이라 절실합니다. 감사합니다.",ko,긍정,0.9898921251296997
appstore,kr,5,2019-11-27 03:18:27,이런 좋은 앱이 어떻게 무료일 수 있죠 !!,ko,긍정,0.9919885396957397
appstore,jp,5,2019-11-23 07:55:39,"自分のしたいレベルの動画は、読み込んだ時点でテロップつきで7割完成してくれたため、仕事がめちゃ楽になりました。
このアプリが広まるまでは、周りの人から仕事が早い人に見られるかもしれない。
誤った聞き取りや、漢字の修正も簡単に出来るため、とても便利です。
こういうアプリを待ってました、作ってくれてありがとう◎",ja,긍정,0.7084181904792786
appstore,kr,5,2019-11-13 13:07:39,"지금까지 써봤던 앱중에 유료포함해서도 정말 최고의 앱이라고 자부합니다.
이런 멋진 프로그램을 만들어주셔서 감사합니다 ^^",ko,긍정,0.9934090375900269
appstore,kr,5,2019-10-30 16:26:05,말이 필요 없네요,ko,긍정,0.9704200625419617
